2022-07-11 09:16:42,648 - utils - INFO - epoch: 0, step: 0, eta: 00:56:00, gen loss: 18.04030990600586, adv_loss: 0, dis loss: 0
2022-07-12 01:16:24,851 - utils - INFO - epoch: 20, step: 0, eta: 00:29:20, gen loss: 0.6529020071029663, adv_loss: 0, dis loss: 0
2022-07-12 01:17:35,007 - utils - INFO - epoch: 20, step: 50, eta: 00:29:01, gen loss: 0.6782023310661316, adv_loss: 0, dis loss: 0
2022-07-12 01:18:45,787 - utils - INFO - epoch: 20, step: 100, eta: 00:27:40, gen loss: 0.6758416891098022, adv_loss: 0, dis loss: 0
2022-07-12 01:19:56,324 - utils - INFO - epoch: 20, step: 150, eta: 00:26:25, gen loss: 0.7016279697418213, adv_loss: 0, dis loss: 0
2022-07-12 01:21:11,909 - utils - INFO - epoch: 20, step: 200, eta: 00:25:38, gen loss: 0.6839578747749329, adv_loss: 0, dis loss: 0
2022-07-12 01:22:27,138 - utils - INFO - epoch: 20, step: 250, eta: 00:24:39, gen loss: 0.6916857361793518, adv_loss: 0, dis loss: 0
2022-07-12 01:23:42,523 - utils - INFO - epoch: 20, step: 300, eta: 00:23:35, gen loss: 0.6951490044593811, adv_loss: 0, dis loss: 0
2022-07-12 01:24:57,379 - utils - INFO - epoch: 20, step: 350, eta: 00:22:26, gen loss: 0.7291076183319092, adv_loss: 0, dis loss: 0
2022-07-12 01:26:11,278 - utils - INFO - epoch: 20, step: 400, eta: 00:21:14, gen loss: 0.6774070858955383, adv_loss: 0, dis loss: 0
2022-07-12 01:27:26,280 - utils - INFO - epoch: 20, step: 450, eta: 00:20:03, gen loss: 0.6524264216423035, adv_loss: 0, dis loss: 0
2022-07-12 01:28:41,551 - utils - INFO - epoch: 20, step: 500, eta: 00:18:52, gen loss: 0.6253994703292847, adv_loss: 0, dis loss: 0
2022-07-12 01:29:56,707 - utils - INFO - epoch: 20, step: 550, eta: 00:17:40, gen loss: 0.6485063433647156, adv_loss: 0, dis loss: 0
2022-07-12 01:31:11,805 - utils - INFO - epoch: 20, step: 600, eta: 00:16:27, gen loss: 0.6923309564590454, adv_loss: 0, dis loss: 0
2022-07-12 01:32:26,168 - utils - INFO - epoch: 20, step: 650, eta: 00:15:13, gen loss: 0.629891037940979, adv_loss: 0, dis loss: 0
2022-07-12 01:33:41,443 - utils - INFO - epoch: 20, step: 700, eta: 00:14:00, gen loss: 0.6862461566925049, adv_loss: 0, dis loss: 0
2022-07-12 01:34:56,278 - utils - INFO - epoch: 20, step: 750, eta: 00:12:47, gen loss: 0.6548951864242554, adv_loss: 0, dis loss: 0
2022-07-12 01:36:11,713 - utils - INFO - epoch: 20, step: 800, eta: 00:11:33, gen loss: 0.7157583236694336, adv_loss: 0, dis loss: 0
2022-07-12 01:37:27,019 - utils - INFO - epoch: 20, step: 850, eta: 00:10:19, gen loss: 0.6433868408203125, adv_loss: 0, dis loss: 0
2022-07-12 01:38:42,352 - utils - INFO - epoch: 20, step: 900, eta: 00:09:05, gen loss: 0.6226879954338074, adv_loss: 0, dis loss: 0
2022-07-12 01:39:57,688 - utils - INFO - epoch: 20, step: 950, eta: 00:07:51, gen loss: 0.6370644569396973, adv_loss: 0, dis loss: 0
2022-07-12 01:41:13,158 - utils - INFO - epoch: 20, step: 1000, eta: 00:06:37, gen loss: 0.6701192855834961, adv_loss: 0, dis loss: 0
2022-07-12 01:42:28,694 - utils - INFO - epoch: 20, step: 1050, eta: 00:05:23, gen loss: 0.6151292324066162, adv_loss: 0, dis loss: 0
2022-07-12 01:43:43,590 - utils - INFO - epoch: 20, step: 1100, eta: 00:04:09, gen loss: 0.708112895488739, adv_loss: 0, dis loss: 0
2022-07-12 01:44:58,012 - utils - INFO - epoch: 20, step: 1150, eta: 00:02:54, gen loss: 0.6854045987129211, adv_loss: 0, dis loss: 0
2022-07-12 01:46:13,983 - utils - INFO - epoch: 20, step: 1200, eta: 00:01:39, gen loss: 0.6236775517463684, adv_loss: 0, dis loss: 0
2022-07-12 01:47:30,656 - utils - INFO - epoch: 20, step: 1250, eta: 00:00:25, gen loss: 0.6563071012496948, adv_loss: 0, dis loss: 0
2022-07-12 02:05:33,483 - utils - INFO - epoch: 20, loss: 0.6358283758163452, mae: 7.985741383321822, ssim: 0.9471516396921517, psnr: 26.153982616396295
2022-07-12 02:05:35,447 - utils - INFO - epoch: 21, step: 0, eta: 00:30:06, gen loss: 0.6552290320396423, adv_loss: 0, dis loss: 0
2022-07-12 02:06:46,165 - utils - INFO - epoch: 21, step: 50, eta: 00:29:15, gen loss: 0.6699656844139099, adv_loss: 0, dis loss: 0
2022-07-12 02:07:57,575 - utils - INFO - epoch: 21, step: 100, eta: 00:27:55, gen loss: 0.6646953821182251, adv_loss: 0, dis loss: 0
2022-07-12 02:09:10,805 - utils - INFO - epoch: 21, step: 150, eta: 00:26:54, gen loss: 0.6141637563705444, adv_loss: 0, dis loss: 0
2022-07-12 02:10:23,877 - utils - INFO - epoch: 21, step: 200, eta: 00:25:46, gen loss: 0.639011561870575, adv_loss: 0, dis loss: 0
2022-07-12 02:11:37,833 - utils - INFO - epoch: 21, step: 250, eta: 00:24:39, gen loss: 0.6704657673835754, adv_loss: 0, dis loss: 0
2022-07-12 02:12:51,609 - utils - INFO - epoch: 21, step: 300, eta: 00:23:30, gen loss: 0.6548829078674316, adv_loss: 0, dis loss: 0
2022-07-12 02:14:03,797 - utils - INFO - epoch: 21, step: 350, eta: 00:22:15, gen loss: 0.6467573046684265, adv_loss: 0, dis loss: 0
2022-07-12 02:15:17,490 - utils - INFO - epoch: 21, step: 400, eta: 00:21:04, gen loss: 0.6502717137336731, adv_loss: 0, dis loss: 0
2022-07-12 02:16:30,135 - utils - INFO - epoch: 21, step: 450, eta: 00:19:51, gen loss: 0.7043899297714233, adv_loss: 0, dis loss: 0
2022-07-12 02:17:55,430 - utils - INFO - epoch: 21, step: 500, eta: 00:18:57, gen loss: 0.634247362613678, adv_loss: 0, dis loss: 0
2022-07-12 02:19:46,746 - utils - INFO - epoch: 21, step: 550, eta: 00:18:31, gen loss: 0.6760045886039734, adv_loss: 0, dis loss: 0
2022-07-12 02:22:05,041 - utils - INFO - epoch: 21, step: 600, eta: 00:18:21, gen loss: 0.6782113313674927, adv_loss: 0, dis loss: 0
2022-07-12 02:23:55,344 - utils - INFO - epoch: 21, step: 650, eta: 00:17:25, gen loss: 0.7096949815750122, adv_loss: 0, dis loss: 0
2022-07-12 02:25:51,427 - utils - INFO - epoch: 21, step: 700, eta: 00:16:26, gen loss: 0.6056808829307556, adv_loss: 0, dis loss: 0
2022-07-12 02:27:10,611 - utils - INFO - epoch: 21, step: 750, eta: 00:14:53, gen loss: 0.7341352105140686, adv_loss: 0, dis loss: 0
2022-07-12 02:28:52,655 - utils - INFO - epoch: 21, step: 800, eta: 00:13:36, gen loss: 0.6794411540031433, adv_loss: 0, dis loss: 0
2022-07-12 02:31:01,540 - utils - INFO - epoch: 21, step: 850, eta: 00:12:29, gen loss: 0.6640231013298035, adv_loss: 0, dis loss: 0
2022-07-12 02:33:06,013 - utils - INFO - epoch: 21, step: 900, eta: 00:11:13, gen loss: 0.6537644267082214, adv_loss: 0, dis loss: 0
2022-07-12 02:35:12,331 - utils - INFO - epoch: 21, step: 950, eta: 00:09:53, gen loss: 0.6960588693618774, adv_loss: 0, dis loss: 0
2022-07-12 02:37:08,027 - utils - INFO - epoch: 21, step: 1000, eta: 00:08:25, gen loss: 0.6905775666236877, adv_loss: 0, dis loss: 0
2022-07-12 02:38:56,015 - utils - INFO - epoch: 21, step: 1050, eta: 00:06:53, gen loss: 0.6257932186126709, adv_loss: 0, dis loss: 0
2022-07-12 02:40:53,591 - utils - INFO - epoch: 21, step: 1100, eta: 00:05:21, gen loss: 0.6917229890823364, adv_loss: 0, dis loss: 0
2022-07-12 02:42:38,975 - utils - INFO - epoch: 21, step: 1150, eta: 00:03:46, gen loss: 0.6884509325027466, adv_loss: 0, dis loss: 0
2022-07-12 02:44:02,182 - utils - INFO - epoch: 21, step: 1200, eta: 00:02:08, gen loss: 0.6596694588661194, adv_loss: 0, dis loss: 0
2022-07-12 02:45:14,207 - utils - INFO - epoch: 21, step: 1250, eta: 00:00:32, gen loss: 0.6638141870498657, adv_loss: 0, dis loss: 0
2022-07-12 03:03:33,959 - utils - INFO - epoch: 21, loss: 0.6147667765617371, mae: 7.884183251460291, ssim: 0.9471560591062272, psnr: 26.18657422838585
2022-07-12 03:03:36,330 - utils - INFO - epoch: 22, step: 0, eta: 00:36:30, gen loss: 0.6819230914115906, adv_loss: 0, dis loss: 0
2022-07-12 03:04:56,616 - utils - INFO - epoch: 22, step: 50, eta: 00:33:16, gen loss: 0.6549072861671448, adv_loss: 0, dis loss: 0
2022-07-12 03:07:28,193 - utils - INFO - epoch: 22, step: 100, eta: 00:45:26, gen loss: 0.6249812841415405, adv_loss: 0, dis loss: 0
2022-07-12 03:09:38,329 - utils - INFO - epoch: 22, step: 150, eta: 00:45:08, gen loss: 0.7277430295944214, adv_loss: 0, dis loss: 0
2022-07-12 03:11:48,499 - utils - INFO - epoch: 22, step: 200, eta: 00:43:54, gen loss: 0.6529491543769836, adv_loss: 0, dis loss: 0
2022-07-12 03:13:58,761 - utils - INFO - epoch: 22, step: 250, eta: 00:42:19, gen loss: 0.6649723052978516, adv_loss: 0, dis loss: 0
2022-07-12 03:16:03,737 - utils - INFO - epoch: 22, step: 300, eta: 00:40:14, gen loss: 0.6659155488014221, adv_loss: 0, dis loss: 0
2022-07-12 03:18:30,212 - utils - INFO - epoch: 22, step: 350, eta: 00:39:06, gen loss: 0.6431363821029663, adv_loss: 0, dis loss: 0
2022-07-12 03:20:39,508 - utils - INFO - epoch: 22, step: 400, eta: 00:37:01, gen loss: 0.6115128993988037, adv_loss: 0, dis loss: 0
2022-07-12 03:23:03,551 - utils - INFO - epoch: 22, step: 450, eta: 00:35:22, gen loss: 0.655432939529419, adv_loss: 0, dis loss: 0
2022-07-12 03:25:16,942 - utils - INFO - epoch: 22, step: 500, eta: 00:33:17, gen loss: 0.6650852560997009, adv_loss: 0, dis loss: 0
2022-07-12 03:27:26,507 - utils - INFO - epoch: 22, step: 550, eta: 00:31:06, gen loss: 0.6509949564933777, adv_loss: 0, dis loss: 0
2022-07-12 03:29:18,050 - utils - INFO - epoch: 22, step: 600, eta: 00:28:35, gen loss: 0.6102795600891113, adv_loss: 0, dis loss: 0
2022-07-12 03:31:24,355 - utils - INFO - epoch: 22, step: 650, eta: 00:26:24, gen loss: 0.7505103349685669, adv_loss: 0, dis loss: 0
2022-07-12 03:33:22,131 - utils - INFO - epoch: 22, step: 700, eta: 00:24:07, gen loss: 0.6428884863853455, adv_loss: 0, dis loss: 0
2022-07-12 03:35:21,089 - utils - INFO - epoch: 22, step: 750, eta: 00:21:54, gen loss: 0.6466955542564392, adv_loss: 0, dis loss: 0
2022-07-12 03:37:21,440 - utils - INFO - epoch: 22, step: 800, eta: 00:19:43, gen loss: 0.6770648956298828, adv_loss: 0, dis loss: 0
2022-07-12 03:39:14,871 - utils - INFO - epoch: 22, step: 850, eta: 00:17:29, gen loss: 0.6837859153747559, adv_loss: 0, dis loss: 0
2022-07-12 03:40:31,532 - utils - INFO - epoch: 22, step: 900, eta: 00:15:04, gen loss: 0.6288729310035706, adv_loss: 0, dis loss: 0
2022-07-12 03:41:44,631 - utils - INFO - epoch: 22, step: 950, eta: 00:12:44, gen loss: 0.6803851127624512, adv_loss: 0, dis loss: 0
2022-07-12 03:43:00,188 - utils - INFO - epoch: 22, step: 1000, eta: 00:10:31, gen loss: 0.6717625856399536, adv_loss: 0, dis loss: 0
2022-07-12 03:44:13,518 - utils - INFO - epoch: 22, step: 1050, eta: 00:08:24, gen loss: 0.6404791474342346, adv_loss: 0, dis loss: 0
2022-07-12 03:45:26,540 - utils - INFO - epoch: 22, step: 1100, eta: 00:06:21, gen loss: 0.6525956392288208, adv_loss: 0, dis loss: 0
2022-07-12 03:46:39,776 - utils - INFO - epoch: 22, step: 1150, eta: 00:04:23, gen loss: 0.6302871108055115, adv_loss: 0, dis loss: 0
2022-07-12 03:47:52,760 - utils - INFO - epoch: 22, step: 1200, eta: 00:02:28, gen loss: 0.6764914989471436, adv_loss: 0, dis loss: 0
2022-07-12 03:49:10,283 - utils - INFO - epoch: 22, step: 1250, eta: 00:00:37, gen loss: 0.7227296233177185, adv_loss: 0, dis loss: 0
2022-07-12 04:07:35,038 - utils - INFO - epoch: 22, loss: 0.6205874085426331, mae: 7.9213365324574125, ssim: 0.9477071940073133, psnr: 26.20033802954488
2022-07-12 04:07:37,096 - utils - INFO - epoch: 23, step: 0, eta: 00:30:10, gen loss: 0.662155032157898, adv_loss: 0, dis loss: 0
2022-07-12 04:08:50,171 - utils - INFO - epoch: 23, step: 50, eta: 00:30:13, gen loss: 0.6299409866333008, adv_loss: 0, dis loss: 0
2022-07-12 04:10:23,228 - utils - INFO - epoch: 23, step: 100, eta: 00:32:35, gen loss: 0.6336432099342346, adv_loss: 0, dis loss: 0
2022-07-12 04:12:22,049 - utils - INFO - epoch: 23, step: 150, eta: 00:35:32, gen loss: 0.6841398477554321, adv_loss: 0, dis loss: 0
2022-07-12 04:14:08,121 - utils - INFO - epoch: 23, step: 200, eta: 00:34:53, gen loss: 0.7005700469017029, adv_loss: 0, dis loss: 0
2022-07-12 04:16:09,944 - utils - INFO - epoch: 23, step: 250, eta: 00:34:52, gen loss: 0.6394344568252563, adv_loss: 0, dis loss: 0
2022-07-12 04:17:49,784 - utils - INFO - epoch: 23, step: 300, eta: 00:32:59, gen loss: 0.5681970119476318, adv_loss: 0, dis loss: 0
2022-07-12 04:19:29,837 - utils - INFO - epoch: 23, step: 350, eta: 00:31:11, gen loss: 0.6902914643287659, adv_loss: 0, dis loss: 0
2022-07-12 04:21:22,900 - utils - INFO - epoch: 23, step: 400, eta: 00:29:53, gen loss: 0.7049158215522766, adv_loss: 0, dis loss: 0
2022-07-12 04:22:59,040 - utils - INFO - epoch: 23, step: 450, eta: 00:27:56, gen loss: 0.7095320224761963, adv_loss: 0, dis loss: 0
2022-07-12 04:24:35,399 - utils - INFO - epoch: 23, step: 500, eta: 00:26:04, gen loss: 0.6915409564971924, adv_loss: 0, dis loss: 0
2022-07-12 04:26:18,449 - utils - INFO - epoch: 23, step: 550, eta: 00:24:23, gen loss: 0.6531199216842651, adv_loss: 0, dis loss: 0
2022-07-12 04:27:41,658 - utils - INFO - epoch: 23, step: 600, eta: 00:22:20, gen loss: 0.6683952212333679, adv_loss: 0, dis loss: 0
2022-07-12 04:29:16,870 - utils - INFO - epoch: 23, step: 650, eta: 00:20:35, gen loss: 0.6596110463142395, adv_loss: 0, dis loss: 0
2022-07-12 04:30:58,440 - utils - INFO - epoch: 23, step: 700, eta: 00:18:56, gen loss: 0.6229165196418762, adv_loss: 0, dis loss: 0
2022-07-12 04:32:43,452 - utils - INFO - epoch: 23, step: 750, eta: 00:17:19, gen loss: 0.6886422634124756, adv_loss: 0, dis loss: 0
2022-07-12 04:34:14,684 - utils - INFO - epoch: 23, step: 800, eta: 00:15:33, gen loss: 0.7079350352287292, adv_loss: 0, dis loss: 0
2022-07-12 04:36:27,205 - utils - INFO - epoch: 23, step: 850, eta: 00:14:09, gen loss: 0.668079674243927, adv_loss: 0, dis loss: 0
2022-07-12 04:38:31,887 - utils - INFO - epoch: 23, step: 900, eta: 00:12:36, gen loss: 0.6572274565696716, adv_loss: 0, dis loss: 0
2022-07-12 04:40:34,535 - utils - INFO - epoch: 23, step: 950, eta: 00:11:00, gen loss: 0.6702978014945984, adv_loss: 0, dis loss: 0
2022-07-12 04:42:36,901 - utils - INFO - epoch: 23, step: 1000, eta: 00:09:21, gen loss: 0.6311237215995789, adv_loss: 0, dis loss: 0
2022-07-12 04:44:42,197 - utils - INFO - epoch: 23, step: 1050, eta: 00:07:40, gen loss: 0.6409387588500977, adv_loss: 0, dis loss: 0
2022-07-12 04:46:32,340 - utils - INFO - epoch: 23, step: 1100, eta: 00:05:54, gen loss: 0.6266196966171265, adv_loss: 0, dis loss: 0
2022-07-12 04:49:04,430 - utils - INFO - epoch: 23, step: 1150, eta: 00:04:13, gen loss: 0.6873388290405273, adv_loss: 0, dis loss: 0
2022-07-12 04:51:33,160 - utils - INFO - epoch: 23, step: 1200, eta: 00:02:27, gen loss: 0.6566981673240662, adv_loss: 0, dis loss: 0
2022-07-12 04:52:59,468 - utils - INFO - epoch: 23, step: 1250, eta: 00:00:37, gen loss: 0.6969496607780457, adv_loss: 0, dis loss: 0
2022-07-12 05:11:36,612 - utils - INFO - epoch: 23, loss: 0.598461925983429, mae: 7.888043342944518, ssim: 0.9476780299989669, psnr: 26.269409436423835
2022-07-12 05:11:39,002 - utils - INFO - epoch: 24, step: 0, eta: 00:37:57, gen loss: 0.6813213229179382, adv_loss: 0, dis loss: 0
2022-07-12 05:12:56,147 - utils - INFO - epoch: 24, step: 50, eta: 00:32:01, gen loss: 0.6728998422622681, adv_loss: 0, dis loss: 0
2022-07-12 05:14:30,904 - utils - INFO - epoch: 24, step: 100, eta: 00:33:47, gen loss: 0.6567357182502747, adv_loss: 0, dis loss: 0
2022-07-12 05:16:07,370 - utils - INFO - epoch: 24, step: 150, eta: 00:33:31, gen loss: 0.6469276547431946, adv_loss: 0, dis loss: 0
2022-07-12 05:18:00,219 - utils - INFO - epoch: 24, step: 200, eta: 00:34:03, gen loss: 0.6469203233718872, adv_loss: 0, dis loss: 0
2022-07-12 05:19:30,906 - utils - INFO - epoch: 24, step: 250, eta: 00:32:07, gen loss: 0.6436083316802979, adv_loss: 0, dis loss: 0
2022-07-12 05:21:26,328 - utils - INFO - epoch: 24, step: 300, eta: 00:31:38, gen loss: 0.667961597442627, adv_loss: 0, dis loss: 0
2022-07-12 05:23:26,017 - utils - INFO - epoch: 24, step: 350, eta: 00:30:57, gen loss: 0.6535186767578125, adv_loss: 0, dis loss: 0
2022-07-12 05:25:07,140 - utils - INFO - epoch: 24, step: 400, eta: 00:29:15, gen loss: 0.6256118416786194, adv_loss: 0, dis loss: 0
2022-07-12 05:26:43,192 - utils - INFO - epoch: 24, step: 450, eta: 00:27:24, gen loss: 0.6428895592689514, adv_loss: 0, dis loss: 0
2022-07-12 05:28:29,081 - utils - INFO - epoch: 24, step: 500, eta: 00:25:52, gen loss: 0.5815161466598511, adv_loss: 0, dis loss: 0
2022-07-12 05:30:27,636 - utils - INFO - epoch: 24, step: 550, eta: 00:24:33, gen loss: 0.6515330672264099, adv_loss: 0, dis loss: 0
2022-07-12 05:32:09,247 - utils - INFO - epoch: 24, step: 600, eta: 00:22:49, gen loss: 0.6288621425628662, adv_loss: 0, dis loss: 0
2022-07-12 05:34:10,670 - utils - INFO - epoch: 24, step: 650, eta: 00:21:24, gen loss: 0.6599609851837158, adv_loss: 0, dis loss: 0
2022-07-12 05:36:09,216 - utils - INFO - epoch: 24, step: 700, eta: 00:19:52, gen loss: 0.6455947756767273, adv_loss: 0, dis loss: 0
2022-07-12 05:37:58,978 - utils - INFO - epoch: 24, step: 750, eta: 00:18:10, gen loss: 0.6608237624168396, adv_loss: 0, dis loss: 0
2022-07-12 05:39:31,938 - utils - INFO - epoch: 24, step: 800, eta: 00:16:17, gen loss: 0.678408145904541, adv_loss: 0, dis loss: 0
2022-07-12 05:41:07,460 - utils - INFO - epoch: 24, step: 850, eta: 00:14:28, gen loss: 0.640099048614502, adv_loss: 0, dis loss: 0
2022-07-12 05:42:50,105 - utils - INFO - epoch: 24, step: 900, eta: 00:12:43, gen loss: 0.6171572804450989, adv_loss: 0, dis loss: 0
2022-07-12 05:44:57,394 - utils - INFO - epoch: 24, step: 950, eta: 00:11:07, gen loss: 0.6653280854225159, adv_loss: 0, dis loss: 0
2022-07-12 05:46:46,012 - utils - INFO - epoch: 24, step: 1000, eta: 00:09:23, gen loss: 0.7003006935119629, adv_loss: 0, dis loss: 0
2022-07-12 05:48:43,109 - utils - INFO - epoch: 24, step: 1050, eta: 00:07:40, gen loss: 0.6850411891937256, adv_loss: 0, dis loss: 0
2022-07-12 05:50:39,711 - utils - INFO - epoch: 24, step: 1100, eta: 00:05:55, gen loss: 0.6365882158279419, adv_loss: 0, dis loss: 0
2022-07-12 05:52:09,186 - utils - INFO - epoch: 24, step: 1150, eta: 00:04:07, gen loss: 0.6313030123710632, adv_loss: 0, dis loss: 0
2022-07-12 05:53:51,104 - utils - INFO - epoch: 24, step: 1200, eta: 00:02:21, gen loss: 0.6146795749664307, adv_loss: 0, dis loss: 0
2022-07-12 05:55:18,115 - utils - INFO - epoch: 24, step: 1250, eta: 00:00:35, gen loss: 0.6739578247070312, adv_loss: 0, dis loss: 0
2022-07-12 06:13:53,738 - utils - INFO - epoch: 24, loss: 0.5822548270225525, mae: 7.79201628972827, ssim: 0.9487284120472925, psnr: 26.310973064209897
2022-07-12 06:13:55,849 - utils - INFO - epoch: 25, step: 0, eta: 00:30:52, gen loss: 0.6428198218345642, adv_loss: 0, dis loss: 0
2022-07-12 06:15:07,386 - utils - INFO - epoch: 25, step: 50, eta: 00:29:36, gen loss: 0.6145224571228027, adv_loss: 0, dis loss: 0
2022-07-12 06:16:21,757 - utils - INFO - epoch: 25, step: 100, eta: 00:28:39, gen loss: 0.6001123189926147, adv_loss: 0, dis loss: 0
2022-07-12 06:17:38,446 - utils - INFO - epoch: 25, step: 150, eta: 00:27:48, gen loss: 0.6574782133102417, adv_loss: 0, dis loss: 0
2022-07-12 06:18:53,451 - utils - INFO - epoch: 25, step: 200, eta: 00:26:35, gen loss: 0.7151002287864685, adv_loss: 0, dis loss: 0
2022-07-12 06:20:11,683 - utils - INFO - epoch: 25, step: 250, eta: 00:25:34, gen loss: 0.6155095100402832, adv_loss: 0, dis loss: 0
2022-07-12 06:21:29,632 - utils - INFO - epoch: 25, step: 300, eta: 00:24:27, gen loss: 0.6828390955924988, adv_loss: 0, dis loss: 0
2022-07-12 06:22:54,542 - utils - INFO - epoch: 25, step: 350, eta: 00:23:35, gen loss: 0.6780328154563904, adv_loss: 0, dis loss: 0
2022-07-12 06:25:08,599 - utils - INFO - epoch: 25, step: 400, eta: 00:24:21, gen loss: 0.6666339635848999, adv_loss: 0, dis loss: 0
2022-07-12 06:27:05,041 - utils - INFO - epoch: 25, step: 450, eta: 00:23:55, gen loss: 0.6329293847084045, adv_loss: 0, dis loss: 0
2022-07-12 06:29:10,516 - utils - INFO - epoch: 25, step: 500, eta: 00:23:25, gen loss: 0.6487506628036499, adv_loss: 0, dis loss: 0
2022-07-12 06:31:07,485 - utils - INFO - epoch: 25, step: 550, eta: 00:22:26, gen loss: 0.6408708095550537, adv_loss: 0, dis loss: 0
2022-07-12 06:32:53,654 - utils - INFO - epoch: 25, step: 600, eta: 00:21:06, gen loss: 0.6133742332458496, adv_loss: 0, dis loss: 0
2022-07-12 06:34:54,898 - utils - INFO - epoch: 25, step: 650, eta: 00:19:56, gen loss: 0.5848579406738281, adv_loss: 0, dis loss: 0
2022-07-12 06:36:57,849 - utils - INFO - epoch: 25, step: 700, eta: 00:18:40, gen loss: 0.6214447021484375, adv_loss: 0, dis loss: 0
2022-07-12 06:39:01,826 - utils - INFO - epoch: 25, step: 750, eta: 00:17:19, gen loss: 0.6249626278877258, adv_loss: 0, dis loss: 0
2022-07-12 06:40:45,112 - utils - INFO - epoch: 25, step: 800, eta: 00:15:40, gen loss: 0.6729182600975037, adv_loss: 0, dis loss: 0
2022-07-12 06:42:16,942 - utils - INFO - epoch: 25, step: 850, eta: 00:13:55, gen loss: 0.6623378992080688, adv_loss: 0, dis loss: 0
2022-07-12 06:44:16,275 - utils - INFO - epoch: 25, step: 900, eta: 00:12:22, gen loss: 0.6373916864395142, adv_loss: 0, dis loss: 0
2022-07-12 06:46:21,545 - utils - INFO - epoch: 25, step: 950, eta: 00:10:49, gen loss: 0.6287568807601929, adv_loss: 0, dis loss: 0
2022-07-12 06:48:14,790 - utils - INFO - epoch: 25, step: 1000, eta: 00:09:10, gen loss: 0.6488879919052124, adv_loss: 0, dis loss: 0
2022-07-12 06:49:56,187 - utils - INFO - epoch: 25, step: 1050, eta: 00:07:26, gen loss: 0.6432626247406006, adv_loss: 0, dis loss: 0
2022-07-12 06:51:56,121 - utils - INFO - epoch: 25, step: 1100, eta: 00:05:46, gen loss: 0.6140484809875488, adv_loss: 0, dis loss: 0
2022-07-12 06:53:41,678 - utils - INFO - epoch: 25, step: 1150, eta: 00:04:02, gen loss: 0.5875155925750732, adv_loss: 0, dis loss: 0
2022-07-12 06:55:35,637 - utils - INFO - epoch: 25, step: 1200, eta: 00:02:19, gen loss: 0.6243365406990051, adv_loss: 0, dis loss: 0
2022-07-12 06:57:42,998 - utils - INFO - epoch: 25, step: 1250, eta: 00:00:35, gen loss: 0.6589022278785706, adv_loss: 0, dis loss: 0
2022-07-12 07:15:57,771 - utils - INFO - epoch: 25, loss: 0.6049443483352661, mae: 7.714812807748577, ssim: 0.9493114189043694, psnr: 26.339110402599317
2022-07-12 07:15:59,813 - utils - INFO - epoch: 26, step: 0, eta: 00:31:40, gen loss: 0.6575008630752563, adv_loss: 0, dis loss: 0
2022-07-12 07:17:11,111 - utils - INFO - epoch: 26, step: 50, eta: 00:29:31, gen loss: 0.6081364154815674, adv_loss: 0, dis loss: 0
2022-07-12 07:18:22,902 - utils - INFO - epoch: 26, step: 100, eta: 00:28:07, gen loss: 0.6468762159347534, adv_loss: 0, dis loss: 0
2022-07-12 07:19:35,322 - utils - INFO - epoch: 26, step: 150, eta: 00:26:55, gen loss: 0.6875302791595459, adv_loss: 0, dis loss: 0
2022-07-12 07:20:49,400 - utils - INFO - epoch: 26, step: 200, eta: 00:25:52, gen loss: 0.6729617118835449, adv_loss: 0, dis loss: 0
2022-07-12 07:22:01,285 - utils - INFO - epoch: 26, step: 250, eta: 00:24:36, gen loss: 0.6492356061935425, adv_loss: 0, dis loss: 0
2022-07-12 07:23:14,391 - utils - INFO - epoch: 26, step: 300, eta: 00:23:25, gen loss: 0.6816830635070801, adv_loss: 0, dis loss: 0
2022-07-12 07:24:26,089 - utils - INFO - epoch: 26, step: 350, eta: 00:22:10, gen loss: 0.6209940314292908, adv_loss: 0, dis loss: 0
2022-07-12 07:25:38,048 - utils - INFO - epoch: 26, step: 400, eta: 00:20:56, gen loss: 0.6735635995864868, adv_loss: 0, dis loss: 0
2022-07-12 07:26:51,438 - utils - INFO - epoch: 26, step: 450, eta: 00:19:45, gen loss: 0.6137648820877075, adv_loss: 0, dis loss: 0
2022-07-12 07:28:05,165 - utils - INFO - epoch: 26, step: 500, eta: 00:18:34, gen loss: 0.6319257616996765, adv_loss: 0, dis loss: 0
2022-07-12 07:29:16,754 - utils - INFO - epoch: 26, step: 550, eta: 00:17:20, gen loss: 0.6542659401893616, adv_loss: 0, dis loss: 0
2022-07-12 07:30:29,668 - utils - INFO - epoch: 26, step: 600, eta: 00:16:08, gen loss: 0.6907138228416443, adv_loss: 0, dis loss: 0
2022-07-12 07:31:41,790 - utils - INFO - epoch: 26, step: 650, eta: 00:14:55, gen loss: 0.6231467127799988, adv_loss: 0, dis loss: 0
2022-07-12 07:32:53,400 - utils - INFO - epoch: 26, step: 700, eta: 00:13:42, gen loss: 0.6633817553520203, adv_loss: 0, dis loss: 0
2022-07-12 07:34:17,628 - utils - INFO - epoch: 26, step: 750, eta: 00:12:37, gen loss: 0.6905607581138611, adv_loss: 0, dis loss: 0
2022-07-12 07:35:52,637 - utils - INFO - epoch: 26, step: 800, eta: 00:11:37, gen loss: 0.6607261300086975, adv_loss: 0, dis loss: 0
2022-07-12 07:37:36,400 - utils - INFO - epoch: 26, step: 850, eta: 00:10:36, gen loss: 0.5632270574569702, adv_loss: 0, dis loss: 0
